iter,mean_reward,mean_energy_per_atom,invalid_rate,kl,clipfrac,adv_abs_mean,match_rate,mean_rmsd,corr_rmsd,relative_energy_per_atom,gen_energy_per_atom,ref_energy_per_atom,invalid_energy_rate,sec
43,5.895177814806719,-5.894385323034866,0.0,0.2591876392066479,0.0034895833951304666,0.7366514801979065,,,,,,,,33.71
44,5.895167576944608,-5.892159586856585,0.0,0.26808578191325066,0.0033463542046956716,0.696199893951416,,,,,,,,33.11
45,5.902884980956468,-5.902252895713207,0.0,0.2657358172349632,0.002721354252716992,0.7315205335617065,,,,,,,,33.01
46,5.8932479040490335,-5.892732903095229,0.0,0.2695355941727757,0.0025954861426725983,0.7405885457992554,,,,,,,,32.99
47,5.8881767343027835,-5.887414996915807,0.0,0.2761094412393868,0.003958333388727624,0.7302564382553101,,,,,,,,36.63
48,5.8991971090166455,-5.897584587446458,0.0,0.27632776023820044,0.0027343750395812092,0.7073915600776672,,,,,,,,32.85
49,5.899299026803358,-5.898565543336527,0.0,0.27816348494961857,0.0023828125488944353,0.7417628169059753,,,,,,,,36.32
50,5.891891002449571,-5.890638220487606,0.0,0.2837521417438984,0.0029210070648696272,0.7356319427490234,0.59375,0.10199530530752292,0.26368471252634174,0.2923243204678867,-5.429284646490979,-5.721608966958866,0.0,36.4
51,5.89506029144831,-5.894322837352576,0.0,0.2930156452395022,0.0026996527874143792,0.7172266840934753,,,,,,,,32.77
52,5.899899619317219,-5.898497103092571,0.0,0.29458397449925544,0.003142361188074574,0.7227404117584229,,,,,,,,34.27
53,5.8971929053911385,-5.8958005970876135,0.0,0.3027238933555782,0.0028689236645004714,0.7138497829437256,,,,,,,,33.03
54,5.905661483327265,-5.902267548938592,0.0,0.29922867711633444,0.0046137151963193904,0.7005969882011414,,,,,,,,33.09
55,5.8971079849722825,-5.8963732515239995,0.0,0.3026397166401148,0.003958333324990235,0.7479007244110107,,,,,,,,32.95
56,5.909922869396549,-5.909406035810354,0.0,0.3005200969800353,0.005026041782402899,0.7253356575965881,,,,,,,,34.2
57,5.897974933046795,-5.896240600278334,0.0,0.30605251237750053,0.003671875016298145,0.7393414974212646,,,,,,,,34.18
58,5.905316873573941,-5.902780170241992,0.0,0.316054916754365,0.003016493037575856,0.7437041997909546,,,,,,,,34.66
59,5.899385671977579,-5.888977235449212,0.0,0.32048902396112683,0.003572048572532367,0.6929225325584412,,,,,,,,33.97
60,5.907259900867713,-5.9055378117554245,0.0,0.33347032494843004,0.004592013829969801,0.7299237847328186,0.6328125,0.11363419856098339,0.2555028912768723,0.30820175017411255,-5.413407176194936,-5.721608926369049,0.0078125,33.94
61,5.908956025038304,-5.907630802216451,0.0,0.3393412498012185,0.0058246526450966484,0.7270689010620117,,,,,,,,33.57
62,5.89940761099721,-5.898664010036737,0.0,0.34336565405130387,0.0035633680503815413,0.7389129996299744,,,,,,,,33.86
63,5.924261669064498,-5.923144445186924,0.0,0.3494161916896701,0.00397569449065486,0.7304199934005737,,,,,,,,33.79
64,5.912401963399336,-5.909207582651149,0.0,0.3657227889075875,0.004609375075669959,0.6638186573982239,,,,,,,,32.94
65,5.920226371454548,-5.919672479755467,0.0,0.3767298644408584,0.005473090309242252,0.7321999073028564,,,,,,,,32.88
66,5.915992826971751,-5.914444237628154,0.0,0.36293585035949943,0.003515625002910383,0.7367978692054749,,,,,,,,33.36
67,5.918766908687021,-5.917839909021167,0.0,0.3718489672243595,0.00522135418257676,0.7428357601165771,,,,,,,,33.85
68,5.916761279809977,-5.915108145263401,0.0,0.37520303450524806,0.0037456597728305497,0.7330611944198608,,,,,,,,32.65
69,5.922263320544472,-5.921779652707102,0.0,0.38749023322016,0.007513021071208641,0.7644332647323608,,,,,,,,32.75
70,5.9214683552261835,-5.919993960653388,0.0,0.3673588715866208,0.006080729083914775,0.7065479159355164,0.6328125,0.10029356303814928,0.24706077036007884,0.48875577651257185,-5.2328530567034415,-5.721608833216013,0.0078125,32.74
71,5.909810121083757,-5.907801829535691,0.0,0.3862479504942894,0.00904513900692109,0.7273679971694946,,,,,,,,33.72
72,5.91885933220662,-5.917477288429758,0.0,0.38670606348663566,0.004197048689238727,0.7210180759429932,,,,,,,,32.78
73,5.919113115112165,-5.917119704816668,0.0,0.4008744494244456,0.005781250024447218,0.7100151777267456,,,,,,,,32.77
74,5.918849360471358,-5.917966314130242,0.0,0.39419547203928235,0.004678819405671675,0.7220742702484131,,,,,,,,32.7
75,5.904455777198235,-5.901805643679664,0.0,0.40630738988518716,0.007912326571240556,0.7148631811141968,,,,,,,,32.65
76,5.91668559837989,-5.910787609301597,0.0,0.3937655831873417,0.004344618145260029,0.6681728959083557,,,,,,,,33.17
77,5.916879419065941,-5.915429934136393,0.0,0.40432121805846694,0.00862413206079509,0.7147598266601562,,,,,,,,33.51
78,5.916345811803837,-5.914597463394914,0.0,0.401493351906538,0.004375000046857167,0.7278633117675781,,,,,,,,35.56
79,5.914734777195209,-5.913361247699886,0.0,0.4133839000761509,0.0054123264868394475,0.7499409914016724,,,,,,,,32.54
80,5.915447110848441,-5.914417451934979,0.0,0.41838148325681684,0.00378906259778887,0.7408874034881592,0.640625,0.10419699388556654,0.2464386992079411,0.3517763756679475,-5.369832484144018,-5.721608859811965,0.0,32.85
81,5.918300529587146,-5.915690136306165,0.0,0.4250012637674809,0.006953125003783498,0.6873880624771118,,,,,,,,33.76
82,5.921806354213079,-5.917829622878205,0.0,0.40813216276466846,0.003997395829064772,0.6919035911560059,,,,,,,,32.71
83,5.923177316815705,-5.921830894886737,0.0,0.4197001911699772,0.006671007087861653,0.7306755185127258,,,,,,,,33.97
84,5.915876968685791,-5.914245107499439,0.0,0.42659952618181707,0.004756944403634406,0.7249244451522827,,,,,,,,33.85
85,5.929393316195533,-5.9278369026258595,0.0,0.4275197661668062,0.006775173543137498,0.7145543098449707,,,,,,,,33.22
86,5.920179506857611,-5.919113143626601,0.0,0.4327279625833034,0.004526909809501376,0.7140735387802124,,,,,,,,32.7
87,5.912357207354354,-5.911181170032139,0.0,0.4374419882893562,0.011145833357877563,0.7165325284004211,,,,,,,,32.69
88,5.916763063837411,-5.916100423902805,0.0,0.4372566889971495,0.005277777834562585,0.7398008108139038,,,,,,,,32.84
89,5.913853463452716,-5.91236019235193,0.0,0.4537130480259657,0.01438368080445798,0.7156834602355957,,,,,,,,32.84
90,5.914804134501528,-5.913187993379931,0.0,0.4410781253874302,0.0067230904629104775,0.6989866495132446,0.625,0.09751628389494935,0.24844767743434334,0.313139143890794,-5.408469686693647,-5.721608830584441,0.0,33.0
91,5.921447759010402,-5.920251581400987,0.0,0.4564226692169905,0.012131076439400203,0.7204415798187256,,,,,,,,35.23
92,5.925432974373305,-5.9248596843243355,0.0,0.4603523001074791,0.007213541817327496,0.7370082139968872,,,,,,,,34.45
93,5.9164481901698505,-5.915185668448075,0.0,0.4784979061037302,0.009431423659261782,0.7085261344909668,,,,,,,,32.92
94,5.9166484968484205,-5.914995032340466,0.0,0.4843180725723505,0.007044270957121626,0.6995620131492615,,,,,,,,33.87
95,5.917685857287172,-5.915255272375154,0.0,0.48603180684149266,0.009522569557884709,0.7203115820884705,,,,,,,,35.28
96,5.9123960468928685,-5.910608692467212,0.0,0.4856861998140812,0.006753472290292848,0.7211288213729858,,,,,,,,36.27
97,5.916859244149485,-5.915800847516705,0.0,0.5055193547159433,0.011553819674591069,0.7278743386268616,,,,,,,,35.03
98,5.916319862351111,-5.91397725216867,0.0,0.5039020160585642,0.00815972247190075,0.6952215433120728,,,,,,,,34.65
99,5.915745496235299,-5.914567090220571,0.0,0.5246856431663036,0.018185764133522752,0.7198823094367981,,,,,,,,33.23
100,5.915463906399391,-5.911332103312903,0.0,0.51442462682724,0.007200520794431214,0.7119113206863403,0.625,0.10611703124525698,0.2538231445282856,0.3228136308245917,-5.398795282244521,-5.721608913069113,0.0,32.93
101,5.916925529547256,-5.916335321297603,0.0,0.541153129786253,0.013020833362534177,0.7451643943786621,,,,,,,,32.22
102,5.917441894762382,-5.915668435505635,0.0,0.5285643728077412,0.00809027772716945,0.7150790691375732,,,,,,,,32.6
103,5.929405962028626,-5.928833612174328,0.0,0.536944686025381,0.012990451331424992,0.7315549850463867,,,,,,,,32.66
104,5.9251754830075845,-5.924349194268386,0.0,0.5449304346740246,0.007851562467694749,0.7504280805587769,,,,,,,,32.8
105,5.926818138817849,-5.924716439590391,0.0,0.5606893885135651,0.013133680781465954,0.6707345247268677,,,,,,,,33.63
106,5.922497302467457,-5.920609847961792,0.0,0.5540478211641312,0.009908854496025014,0.7197691202163696,,,,,,,,33.81
107,5.9278286320427895,-5.9259676348418,0.0,0.5671718376874924,0.014010416714882012,0.7048429250717163,,,,,,,,33.8
108,5.929516200982407,-5.926612553776552,0.0,0.5660062688589096,0.011072048557398375,0.7019348740577698,,,,,,,,33.91
109,5.929707491357721,-5.9272087070425705,0.0,0.5921528081595898,0.02118489603890339,0.7296203374862671,,,,,,,,33.96
110,5.930068875344284,-5.927848469745367,0.0,0.5941212412714958,0.011471354293171317,0.7127360105514526,0.609375,0.0821662284413766,0.24538254545646387,0.29405955279578944,-5.427549182284875,-5.721608735080665,0.0,33.12
111,5.92661783844796,-5.9247088340687615,0.0,0.6145393352210522,0.016579861476493533,0.7023957967758179,,,,,,,,32.41
112,5.932187340103952,-5.929353626405023,0.0,0.6222882571816445,0.01588975750579266,0.6667665839195251,,,,,,,,32.88
113,5.930531162361567,-5.928537326754027,0.0,0.6316336584091187,0.014166666996025014,0.7112393975257874,,,,,,,,33.22
114,5.928199662660472,-5.925543267989442,0.0,0.631659430116415,0.013606770779879297,0.7055447101593018,,,,,,,,33.04
115,5.935352527635523,-5.9332865278635705,0.0,0.6327350203692913,0.012200520914630033,0.7200585603713989,,,,,,,,32.86
116,5.930592448074057,-5.926751233118453,0.0,0.6537589287757873,0.01631944430992007,0.6926352977752686,,,,,,,,32.82
117,5.930310982377235,-5.928371580401879,0.0,0.6452244453132152,0.013580729628156405,0.7031230926513672,,,,,,,,32.8
118,5.929463813141876,-5.925443687413021,0.0,0.6689281272888183,0.011236979426757897,0.7179887294769287,,,,,,,,33.78
119,5.933640853959679,-5.93230829293884,0.0,0.6686870455741882,0.013263888940564357,0.718629002571106,,,,,,,,32.7
120,5.934223434796911,-5.93236447542551,0.0,0.6787353408336639,0.016015625077707228,0.7131851315498352,0.6171875,0.06399130156410777,0.23090088143409776,0.532758002763102,-5.188850995750427,-5.721608998513529,0.0,32.72
121,5.936488061946935,-5.93394276827485,0.0,0.6907734480500222,0.015121528162562754,0.6669386625289917,,,,,,,,32.37
122,5.932180016296691,-5.93137159746229,0.0,0.6955561354756356,0.0199088542276877,0.7404499053955078,,,,,,,,32.74
123,5.929764381840333,-5.928275989089161,0.0,0.7053855359554291,0.022191840450977905,0.7093760967254639,,,,,,,,32.61
124,5.923202409089845,-5.92085338505872,0.0,0.7299991056323052,0.01674479182373034,0.717111349105835,,,,,,,,36.21
125,5.935545066634354,-5.934751393393214,0.0,0.725643048286438,0.019144965419836808,0.7468549013137817,,,,,,,,34.76
126,5.928058238879259,-5.925657457694234,0.0,0.7066385921835899,0.015256076224031858,0.7084563970565796,,,,,,,,33.79
127,5.931151556738397,-5.929192642437383,0.0,0.738528867661953,0.01997829911793815,0.7159082889556885,,,,,,,,33.95
128,5.9335658717842445,-5.930704803232636,0.0,0.72132015645504,0.014878472271957434,0.6859645247459412,,,,,,,,34.22
129,5.9313402483523125,-5.928531677954431,0.0,0.7502361983060837,0.020325520780752414,0.7149930000305176,,,,,,,,34.04
130,5.923160634590735,-5.92023330321092,0.0,0.7605683615803719,0.014526909993437585,0.6886783838272095,0.5859375,0.08588120009546141,0.2573522656809344,0.4048423232224625,-5.3167664075416265,-5.721608730764089,0.0078125,34.64
131,5.932368977585122,-5.930122459320618,0.0,0.7747843563556671,0.021332465944287834,0.6857212781906128,,,,,,,,32.57
132,5.926834799207134,-5.922550925200007,0.0,0.7859582865238189,0.016740451619552912,0.6890115737915039,,,,,,,,33.14
133,5.936761680871851,-5.935320044907608,0.0,0.8016672539710998,0.01751736143633025,0.712029218673706,,,,,,,,33.08
134,5.935071300761231,-5.9288792279338285,0.0,0.819344876408577,0.018411458258051426,0.6995382308959961,,,,,,,,32.66
135,5.935496160741133,-5.932153065019243,0.0,0.8324543580412864,0.024969618793111294,0.64496248960495,,,,,,,,32.83
136,5.93914608599919,-5.936282588115761,0.0,0.8372748827934265,0.017148437781143003,0.6776960492134094,,,,,,,,32.7
137,5.939157999487694,-5.937743869446041,0.0,0.8706027081608773,0.02554253492038697,0.7442520260810852,,,,,,,,33.12
138,5.930211702040233,-5.927764812284814,0.0,0.8578638088703155,0.01947482630959712,0.7090609073638916,,,,,,,,32.94
139,5.933420068425686,-5.930121927473339,0.0,0.8823791590332984,0.03687934089452028,0.6976616978645325,,,,,,,,34.13
140,5.916091226181046,-5.930493198495555,0.001953125,0.9002283117175103,0.02547309049870819,0.6942741870880127,0.59375,0.0822762822681805,0.2519765425967322,0.4041076426258634,-5.317501163413258,-5.7216088060391215,0.0078125,33.95
141,5.932702374323485,-5.929903323411764,0.0,0.9341649109125137,0.025052082967013122,0.6806595325469971,,,,,,,,33.6
142,5.935438579472958,-5.934546091199098,0.0,0.9113361424207688,0.020915798378409817,0.7329822182655334,,,,,,,,33.95
143,5.934267894762398,-5.932914252029288,0.0,0.9565346094965935,0.021401910035638138,0.7135895490646362,,,,,,,,32.73
144,5.93795969393758,-5.936097718819621,0.0,0.9576605719327926,0.025108507638797163,0.7027943730354309,,,,,,,,32.71
145,5.932196594081953,-5.929400496007431,0.0,0.9673036134243012,0.018758680636528878,0.6692612171173096,,,,,,,,32.71
146,5.9291970908988745,-5.925736811034204,0.0,1.0064089488983154,0.02434461851604283,0.6797769069671631,,,,,,,,32.88
147,5.926558469414228,-5.920199029338324,0.0,1.010899555981159,0.032942708060145376,0.6694428324699402,,,,,,,,33.08
148,5.929579694401655,-5.925148006568529,0.0,0.988961292207241,0.02532986124046147,0.6779767870903015,,,,,,,,33.51
149,5.9391965744140975,-5.938073181937493,0.0,0.9718934434652329,0.03210069418884814,0.740071713924408,,,,,,,,32.51
150,5.933120241101413,-5.928191401077701,0.0,1.049384099841118,0.03186631945893168,0.6890051364898682,0.609375,0.08574303893523351,0.2475621643511579,0.22447663565677978,-5.4971321023343265,-5.721608737991106,0.015625,32.85
151,5.933722890581598,-5.931998532385166,0.0,1.0479693603515625,0.04539062526077032,0.7186466455459595,,,,,,,,32.38
152,5.935495249555101,-5.9338055825526155,0.0,1.0595266431570054,0.032747395923361185,0.714030921459198,,,,,,,,32.81
153,5.935289359727825,-5.930468957937721,0.0,1.059017425775528,0.03462239686865359,0.6894084215164185,,,,,,,,33.04
154,5.9354478587198845,-5.93414417225424,0.0,1.129527023434639,0.032751736612990495,0.7304894924163818,,,,,,,,32.8
155,5.935193566831427,-5.933158640638881,0.0,1.141676563024521,0.02677517388947308,0.6965256929397583,,,,,,,,32.82
156,5.928941854939142,-5.922450935343901,0.0,1.1184142327308655,0.02572916662553325,0.6529667377471924,,,,,,,,33.06
157,5.9305320291404735,-5.925102015114611,0.0,1.1707485169172287,0.038029514783993364,0.7080222964286804,,,,,,,,32.76
158,5.921727360250194,-5.936791473798722,0.001953125,1.1824426144361495,0.040269097667187455,0.7193334102630615,,,,,,,,32.61
159,5.923198725912638,-5.917060398974544,0.0,1.212461468577385,0.031150174345821142,0.6954915523529053,,,,,,,,32.66
160,5.936726095170201,-5.933440055551806,0.0,1.2380229687690736,0.026861979900859298,0.6857113242149353,0.6015625,0.08211992267285612,0.24861901598289002,0.3151709165255916,-5.406437965671166,-5.721608882196757,0.0078125,32.72
161,5.931616673447855,-5.928309946675741,0.0,1.2068868422508239,0.028936631884425877,0.7072975635528564,,,,,,,,33.66
162,5.932570468158989,-5.931285904179372,0.0,1.2479486656188965,0.03024739626329392,0.7328088283538818,,,,,,,,34.12
163,5.926627297268307,-5.924090691780051,0.0,1.2613975787162781,0.024960937798023223,0.7059764862060547,,,,,,,,33.05
164,5.933617959355896,-5.930479724758438,0.0,1.286722160577774,0.03952691023238003,0.7039473056793213,,,,,,,,35.22
165,5.924975589345663,-5.92067440315815,0.0,1.3090940862894058,0.038164063412696125,0.6678963303565979,,,,,,,,36.28
166,5.925729813735588,-5.923080789883222,0.0,1.447829155921936,0.10743923731148243,0.6887521743774414,,,,,,,,34.0
167,5.914256003076072,-5.929732262349487,0.001953125,1.5216137498617173,0.08258680690079928,0.6886042356491089,,,,,,,,34.06
168,5.915459935416832,-5.912764067930125,0.0,1.540310082435608,0.056310763750225305,0.6964980363845825,,,,,,,,34.29
169,5.926574682574396,-5.9255529604275665,0.0,1.501361483335495,0.049292534235864875,0.7212768793106079,,,,,,,,34.17
170,5.925137655097711,-5.922993076472942,0.0,1.515877382159233,0.037469618101604284,0.7294188737869263,0.609375,0.09991970539571998,0.2562010704755168,0.45692073467785566,-5.264688142739259,-5.721608877417115,0.0078125,32.95
171,5.916601945403546,-5.913411106182528,0.0,1.5706891614198684,0.08607204850763082,0.7145349979400635,,,,,,,,33.35
172,5.916906238769373,-5.915299071114333,0.0,1.6320399641990662,0.06213975733146072,0.7208154797554016,,,,,,,,34.27
173,5.902334042044563,-5.900134141388394,0.0,1.675883975625038,0.05379774389788508,0.7100164890289307,,,,,,,,33.98
174,5.897121434706056,-5.895100400033629,0.0,1.7008296597003936,0.041571180419996384,0.7135041952133179,,,,,,,,34.69
175,5.9027477228875895,-5.8992288463039415,0.0,1.7025541323423385,0.0313454865058884,0.6920925378799438,,,,,,,,34.15
176,5.9090946959264175,-5.906181125161016,0.0,1.6635288101434709,0.03802517443429679,0.6859836578369141,,,,,,,,35.05
177,5.911867318274705,-5.9106009346299935,0.0,1.6704397130012512,0.03715277773328125,0.7448321580886841,,,,,,,,34.13
178,5.879775301569666,-5.89478180113204,0.001953125,1.763332948088646,0.03692274290602654,0.6941169500350952,,,,,,,,34.46
179,5.894638040115613,-5.889870060150999,0.0,1.8034136992692948,0.036245660055428744,0.6789107322692871,,,,,,,,34.33
180,5.910655753474803,-5.907890251296617,0.0,1.8079985827207565,0.0314930562209338,0.7046438455581665,0.609375,0.08331348449667347,0.2460816546151604,0.39666413244673304,-5.324944685507725,-5.721608817954458,0.0078125,33.14
181,5.901117015000752,-5.895825507474088,0.0,1.8225864845514297,0.03339409834239632,0.7225039005279541,,,,,,,,33.54
182,5.885463278232123,-5.882923188317744,0.0,1.8682767152786255,0.039552951231598854,0.7152014970779419,,,,,,,,33.99
183,5.883521582817028,-5.879572985995384,0.0,1.8401384079456329,0.03454861183650792,0.6870731711387634,,,,,,,,34.19
184,5.896711003806683,-5.895818725658492,0.0,1.8637359589338303,0.02973090319428593,0.7396096587181091,,,,,,,,33.95
185,5.907167344578086,-5.905284145093035,0.0,1.8509361773729325,0.0676215280406177,0.7082586288452148,,,,,,,,32.83
186,5.906667987009009,-5.900311318108635,0.0,1.881598424911499,0.04490885464474559,0.6875054240226746,,,,,,,,34.11
187,5.905515657824084,-5.901212142261543,0.0,1.868699026107788,0.03445746496785432,0.7138146162033081,,,,,,,,32.99
188,5.912684021811968,-5.910450519887465,0.0,1.9161367523670196,0.030772570124827325,0.7060600519180298,,,,,,,,34.1
189,5.901213261147628,-5.899294296758516,0.0,1.9505698275566101,0.03701388917863369,0.7034944295883179,,,,,,,,34.64
190,5.909766344944178,-5.905071411264085,0.0,1.9379874962568282,0.033650173377245664,0.6954947710037231,0.59375,0.10217919628386053,0.26379389779354223,0.544687381326943,-5.176921497130888,-5.721608878457831,0.0,32.83
191,5.91594908133944,-5.9151203050056385,0.0,2.0048629069328308,0.057243924029171465,0.7193622589111328,,,,,,,,33.6
192,5.89040740509542,-5.8848223535743145,0.0,2.130525622367859,0.05644097298383713,0.6922682523727417,,,,,,,,34.14
193,5.9123373177753376,-5.908900433574759,0.0,2.1363917326927186,0.039461805559694765,0.7085854411125183,,,,,,,,34.7
194,5.905819471207369,-5.9027173462013405,0.0,2.230162582397461,0.047738715317100285,0.7037702202796936,,,,,,,,34.23
195,5.892399775838362,-5.885672198453296,0.0,2.217425912618637,0.04111545130610466,0.6808311939239502,,,,,,,,33.51
196,5.8826114856013465,-5.877024840475947,0.0,2.3034013438224794,0.028611111743375658,0.7108570337295532,,,,,,,,32.88
197,5.894291757238832,-5.887085178965659,0.0,2.221814435720444,0.023628472690470515,0.7293919920921326,,,,,,,,33.3
198,5.905330374650841,-5.901916492488679,0.0,2.226138809919357,0.025438368055038154,0.7258623838424683,,,,,,,,33.21
199,5.908385863583938,-5.904131036602138,0.0,2.2081957256793974,0.03029947948642075,0.6519274115562439,,,,,,,,33.32
200,5.889794063204816,-5.884875037960176,0.0,2.309584563970566,0.05779513970017433,0.6783032417297363,0.609375,0.10073963848211899,0.2567007172000413,0.3090540299038915,-5.4125547753844145,-5.721608805288306,0.0078125,32.97
201,5.903361742991818,-5.897981960734441,0.0,2.3445198023319245,0.047886284980922934,0.7056583166122437,,,,,,,,34.61
202,5.898066670851721,-5.895146178356593,0.0,2.3713220143318177,0.03439670236781239,0.7332985997200012,,,,,,,,34.3
203,5.908986548673903,-5.9037137646228075,0.0,2.3945683896541596,0.032057292237877844,0.671739935874939,,,,,,,,34.29
204,5.886826400924396,-5.877696630145823,0.0,2.43684313416481,0.03435329963453114,0.7030086517333984,,,,,,,,34.19
205,5.906051949080635,-5.901939927140207,0.0,2.448866659402847,0.03498697897419333,0.7357660531997681,,,,,,,,34.09
206,5.89918626087314,-5.894065104886179,0.0,2.41319238781929,0.029835069263353945,0.6590432524681091,,,,,,,,33.92
207,5.901342834235949,-5.8976727025339475,0.0,2.534813578128815,0.03951388950459659,0.7186481952667236,,,,,,,,34.11
