iter,mean_reward,mean_energy_per_atom,invalid_rate,kl,clipfrac,adv_abs_mean,match_rate,mean_rmsd,corr_rmsd,relative_energy_per_atom,gen_energy_per_atom,ref_energy_per_atom,invalid_energy_rate,sec
80,5.90308784847394,-5.901380398763077,0.0,0.4555117575079203,0.00549045132152969,0.7446194887161255,0.59375,0.0898969468213579,0.25650131217518124,0.2236811207407099,-5.4979276707316656,-5.721608791472375,0.0078125,33.42
81,5.908227553228149,-5.906470814733101,0.0,0.47008902825415133,0.008524305538740009,0.7141873836517334,,,,,,,,35.1
82,5.90652967768022,-5.905237903441524,0.0,0.4565333666652441,0.008728298808855471,0.7142032384872437,,,,,,,,33.31
83,5.910618937253106,-5.907490648036557,0.0,0.4615276227891445,0.009852430378668942,0.7209871411323547,,,,,,,,33.82
84,5.910560582299139,-5.90842883145614,0.0,0.4616795835644007,0.007847222309501377,0.7346904277801514,,,,,,,,33.85
85,5.910961015057822,-5.909324295951852,0.0,0.4899350530654192,0.012855903042072896,0.7300843000411987,,,,,,,,33.37
86,5.915115387360899,-5.913837290324626,0.0,0.481440901607275,0.006002604271634482,0.7271970510482788,,,,,,,,33.22
87,5.914929739233953,-5.914339693799793,0.0,0.49743524797260763,0.011974826763907914,0.744459331035614,,,,,,,,34.03
88,5.911685426297918,-5.911258778849706,0.0,0.46895058795809746,0.008637152984447312,0.7431893944740295,,,,,,,,33.84
89,5.918129789377437,-5.917554997799119,0.0,0.4921307998150587,0.012526041616511066,0.7053064703941345,,,,,,,,34.46
90,5.916964776156741,-5.914623858597839,0.0,0.4916797471791506,0.008337673795758747,0.7199555039405823,0.625,0.11185759933806572,0.2574109995862911,0.28956782308728,-5.432041154927745,-5.721608978015025,0.0,34.61
91,5.906769945537409,-5.906111746942181,0.0,0.4963699746131897,0.010143229161039926,0.7412383556365967,,,,,,,,33.52
92,5.914844561078096,-5.913252696820668,0.0,0.4872267637401819,0.008802083282207605,0.689084529876709,,,,,,,,34.65
93,5.918805522412811,-5.917121587267944,0.0,0.49595864832401276,0.008072916617093142,0.7144275903701782,,,,,,,,34.42
94,5.911000750914988,-5.9096038161688265,0.0,0.5122012907266617,0.009631076618679799,0.7242223024368286,,,,,,,,34.35
95,5.906063600704273,-5.903484826880906,0.0,0.5233038995414973,0.007916666699165943,0.7361356019973755,,,,,,,,34.32
96,5.921722478333565,-5.92051743344803,0.0,0.52225297793746,0.007929687692376319,0.7039282321929932,,,,,,,,34.44
97,5.908586649135232,-5.90716307759285,0.0,0.5566973468661308,0.011072048828063999,0.7324841022491455,,,,,,,,34.09
98,5.9186128087766186,-5.917740753142252,0.0,0.5490252542495727,0.012465278133458924,0.7381987571716309,,,,,,,,33.33
99,5.9197139927114,-5.918317240485478,0.0,0.5588109892606735,0.008628472346172202,0.7306076884269714,,,,,,,,33.36
100,5.902327537724389,-5.898160373605788,0.0,0.5799361951649189,0.01953993041359354,0.7007893919944763,0.6171875,0.0996720796126753,0.252922611635948,0.28894608167134805,-5.432662750931206,-5.721608832602554,0.0,33.67
101,5.908829108591531,-5.907073796221188,0.0,0.572092499434948,0.010920139138470404,0.7107518911361694,,,,,,,,33.58
102,5.912375155121126,-5.909557218077992,0.0,0.5860017582774162,0.013528646137565374,0.7046860456466675,,,,,,,,34.43
103,5.9170402731412555,-5.91582512901209,0.0,0.611657528579235,0.009835069440014195,0.7361938953399658,,,,,,,,34.48
104,5.9201466361899655,-5.9189577721857605,0.0,0.6117574843764305,0.01849392395466566,0.7137342691421509,,,,,,,,34.71
105,5.915927661704456,-5.915439896458494,0.0,0.6363361151516438,0.019188368293398525,0.748740553855896,,,,,,,,34.18
106,5.916896504894955,-5.912965250862319,0.0,0.6200170777738094,0.015863715412269812,0.6625935435295105,,,,,,,,34.37
107,5.914179586330467,-5.911016859553222,0.0,0.6584399327635765,0.020625000549771358,0.682206392288208,,,,,,,,34.48
108,5.917574056635546,-5.915309429465838,0.0,0.6444412307441234,0.018849826827645303,0.7139198184013367,,,,,,,,33.76
109,5.896352290279811,-5.878559803022515,0.0,0.6733211532235146,0.019422743286704645,0.6793838143348694,,,,,,,,33.81
110,5.923887840034485,-5.922609692949447,0.0,0.6484295150637627,0.012478298792557326,0.7247242331504822,0.59375,0.07461494463880478,0.2474276233792903,0.20071375966236538,-5.520895227782557,-5.721608987444922,0.015625,33.43
111,5.919872527806534,-5.918222111760683,0.0,0.6473307612538338,0.016705729365057778,0.7056373357772827,,,,,,,,34.16
112,5.916325564383516,-5.91452269033041,0.0,0.6370277929306031,0.011562500161235221,0.6879045963287354,,,,,,,,34.59
113,5.920484367330986,-5.919253027789472,0.0,0.646435653269291,0.014409722331329249,0.7396678924560547,,,,,,,,34.43
114,5.923995615574935,-5.922902670888496,0.0,0.6469807170331479,0.011453993130999152,0.728338360786438,,,,,,,,34.35
115,5.92142997687528,-5.920143871789887,0.0,0.64451495423913,0.02052951421967009,0.7358719110488892,,,,,,,,33.64
116,5.921779689112435,-5.920331118278028,0.0,0.6614014379680156,0.01739583351300098,0.7082227468490601,,,,,,,,34.4
117,5.919514116516696,-5.918334704837097,0.0,0.6612006397545338,0.017018229364184664,0.7088568210601807,,,,,,,,34.46
118,5.9206761706747875,-5.919009065091432,0.0,0.6570504401624203,0.013428819696418941,0.74513179063797,,,,,,,,33.67
119,5.923800132065062,-5.9215951554698965,0.0,0.6648725709319114,0.01676649348519277,0.7214439511299133,,,,,,,,34.25
120,5.914128166780909,-5.913323270972996,0.0,0.678598954230547,0.015629340619489084,0.7205684185028076,0.625,0.10412152732478283,0.25257595457798926,0.2738156677927863,-5.447792959482074,-5.72160862727486,0.0,34.4
121,5.920440685185905,-5.919605389068879,0.0,0.6922520768642425,0.019288194350665436,0.7347441911697388,,,,,,,,34.27
122,5.918845807332536,-5.917005567030892,0.0,0.6808793464303017,0.021011284930282273,0.6932165622711182,,,,,,,,34.92
123,5.9127948567201845,-5.9103810013759706,0.0,0.7047055396437645,0.017243923549249304,0.6963819861412048,,,,,,,,34.91
124,5.917077906935942,-5.915974536374034,0.0,0.7165577980875969,0.023697916646488012,0.7243345975875854,,,,,,,,34.35
125,5.914858155752942,-5.913309198094621,0.0,0.7178821787238121,0.01960937520954758,0.7321003675460815,,,,,,,,33.45
126,5.917373010339879,-5.914478103745551,0.0,0.7197319701313972,0.017157118123141118,0.7065349817276001,,,,,,,,34.8
127,5.919606421437043,-5.917298667616255,0.0,0.73830841422081,0.02751302164280787,0.7112464904785156,,,,,,,,35.36
128,5.915909010063328,-5.913764289917335,0.0,0.7148438003659249,0.01616319449531147,0.7058428525924683,,,,,,,,34.86
129,5.916910041472104,-5.915240361466117,0.0,0.7523897269368172,0.021736111123173033,0.7168611288070679,,,,,,,,34.57
130,5.914237673555231,-5.912502341695307,0.0,0.7574458962678909,0.01642795186227886,0.7064977288246155,0.625,0.10083075708820685,0.2505192231801293,0.24015290190186,-5.481455879028406,-5.721608780930266,0.0,34.22
131,5.913391486798572,-5.911346078859198,0.0,0.7874993646144867,0.02525173588306643,0.7044844627380371,,,,,,,,34.62
132,5.923919016459624,-5.9215603340062355,0.0,0.7612254908680915,0.018710937560827007,0.6811743378639221,,,,,,,,33.81
133,5.915836766311185,-5.91345773322419,0.0,0.790254867374897,0.020429687472060323,0.6848956942558289,,,,,,,,33.27
134,5.915995721339365,-5.91410337996536,0.0,0.7951073986291886,0.0269661458209157,0.7024030685424805,,,,,,,,33.35
135,5.917671749296147,-5.916033470710474,0.0,0.8014576935768127,0.02421441024634987,0.7192109823226929,,,,,,,,33.88
136,5.916879139036788,-5.914799713299033,0.0,0.8003352737426758,0.02227430565864779,0.6664533615112305,,,,,,,,33.89
137,5.9145463237140445,-5.912221846631949,0.0,0.8037716910243035,0.03166666690260172,0.6812670230865479,,,,,,,,33.22
138,5.922217667006226,-5.920228308159858,0.0,0.8363685572147369,0.023932291930541395,0.6966085433959961,,,,,,,,33.45
139,5.921655856877493,-5.920592348268698,0.0,0.820282191336155,0.019340277765877545,0.72928386926651,,,,,,,,33.31
140,5.9102542334364685,-5.907959890019681,0.0,0.9069690153002739,0.04552517416886985,0.6910727024078369,0.59375,0.09148723500259477,0.25744554578279066,0.3051541976845664,-5.416454725750096,-5.721608923434663,0.0,33.36
141,5.908435610802137,-5.906520374190239,0.0,0.8823478803038597,0.03844618104398251,0.7317359447479248,,,,,,,,33.04
142,5.902847076817438,-5.89999249756691,0.0,0.9342458197474479,0.03334201449993998,0.6893926858901978,,,,,,,,33.23
143,5.911522476268345,-5.91027652033649,0.0,0.9040410053730011,0.027552083265036345,0.7126413583755493,,,,,,,,33.4
144,5.908182170995379,-5.905480587491322,0.0,0.9187583023309708,0.026892361445352436,0.6989477872848511,,,,,,,,33.32
145,5.903570032539063,-5.8995696914337925,0.0,0.9236140528321266,0.02159722242038697,0.713599681854248,,,,,,,,33.32
146,5.9049603816449086,-5.902744606385628,0.0,0.9133300966024399,0.02689236156642437,0.6819542646408081,,,,,,,,33.55
147,5.903396049169215,-5.90025236927239,0.0,0.9704057669639587,0.036145833232440056,0.6889395713806152,,,,,,,,33.24
148,5.907301249478739,-5.905060309597424,0.0,0.9306372767686844,0.026475694812834263,0.6938841938972473,,,,,,,,33.23
149,5.903923570477053,-5.902934735698537,0.0,0.9468678081035614,0.03411458346992731,0.7220776677131653,,,,,,,,33.17
150,5.910419769167847,-5.908443695918789,0.0,0.9077900695800781,0.024474826492369175,0.6924756765365601,0.5859375,0.06534822661400494,0.2453212265316435,0.23019546860183926,-5.491413272929802,-5.721608741531641,0.0078125,33.2
151,5.91315250032614,-5.910437595351998,0.0,0.908220940232277,0.02719184069894254,0.692463755607605,,,,,,,,36.46
152,5.917266935789657,-5.915918093387569,0.0,0.9592640942335129,0.028632812919095158,0.7177984714508057,,,,,,,,34.42
153,5.91341841483416,-5.911624817133305,0.0,0.9554623019695282,0.025156250011641533,0.727261483669281,,,,,,,,35.04
154,5.919128104085225,-5.917777501046658,0.0,0.9263071215152741,0.021427951733348893,0.7347053289413452,,,,,,,,34.39
155,5.911721010678474,-5.9104820082451965,0.0,0.9709282928705215,0.03759114570915699,0.709970235824585,,,,,,,,33.94
156,5.915988194194993,-5.914950597082221,0.0,0.948746839761734,0.03328559026122093,0.7404956817626953,,,,,,,,33.35
157,5.910034187442697,-5.907877486731325,0.0,0.9731351923942566,0.032191840801388025,0.7069838047027588,,,,,,,,33.29
158,5.916166779801189,-5.913415470368983,0.0,0.965696039199829,0.03271267415955663,0.6982811689376831,,,,,,,,35.77
159,5.910617844012741,-5.909094693391983,0.0,0.9624659067392349,0.022651909682899714,0.7235541343688965,,,,,,,,34.36
160,5.912815647453601,-5.910882636390271,0.0,0.9785360097885132,0.022942708577029406,0.7196515798568726,0.6015625,0.09780932477874225,0.2580571719372121,0.44166893413480324,-5.27994004518397,-5.721608979318773,0.0,34.56
161,5.913814444329045,-5.911518209006283,0.0,0.9822704011201858,0.022708333604969086,0.7172207832336426,,,,,,,,34.2
162,5.91177940932508,-5.9089965294248294,0.0,0.9804082727432251,0.019652777691371737,0.697245717048645,,,,,,,,34.37
163,5.913290757191865,-5.909907912888697,0.0,0.9786005061864853,0.017539062586147337,0.6922732591629028,,,,,,,,34.58
164,5.9101954096888765,-5.9076390924996565,0.0,0.9972645765542985,0.02555121549172327,0.7007567286491394,,,,,,,,34.9
165,5.926325235147768,-5.9232104167874375,0.0,0.983345513343811,0.021775173735804856,0.6964933276176453,,,,,,,,34.69
166,5.911573116222218,-5.90878776715891,0.0,0.9879288840293884,0.023185764020308853,0.7128281593322754,,,,,,,,35.23
167,5.920968812851779,-5.918404549378014,0.0,1.0151442116498948,0.024518229556269942,0.7370521426200867,,,,,,,,34.51
168,5.90803489787407,-5.905705182303098,0.0,1.0622210997343062,0.0300000006146729,0.7233055233955383,,,,,,,,34.56
